deal_qualilty,hyperlink,mile,name,object,other_attributes,price,self.year
,https://www.cars.com/vehicledetail/detail/730592706/overview/,"47,593 mi.",2014 Nissan Rogue Select S,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23464"")>","Exterior Color: Frosted Steel,Interior Color: Gray,Transmission: Automatic CVT,Drivetrain: AWD","$10,995",2014
,https://www.cars.com/vehicledetail/detail/724411835/overview/,"43,330 mi.",2014 Chevrolet Equinox,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23465"")>","Exterior Color: Silver,Interior Color: Black","$13,937",2014
,https://www.cars.com/vehicledetail/detail/716843960/overview/,"76,892 mi.",2014 BMW X1 xDrive 28i,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23466"")>","Exterior Color: Alpine White,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$14,685",2014
,https://www.cars.com/vehicledetail/detail/725353374/overview/,"60,246 mi.",2014 Nissan Rogue S,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23467"")>","Exterior Color: Brilliant Silver,Transmission: Automatic CVT,Drivetrain: All-Wheel Drive with Locking Differential","$13,199",2014
,https://www.cars.com/vehicledetail/detail/730239940/overview/,"45,125 mi.",2014 Subaru Forester 2.5i Premium,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23468"")>","Exterior Color: Venetian Red Pearl,Interior Color: Gray,Transmission: Automatic CVT,Drivetrain: AWD","$17,395",2014
,https://www.cars.com/vehicledetail/detail/717225988/overview/,"66,805 mi.",2014 Nissan Rogue Select S,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23469"")>","Exterior Color: Platinum Graphite,Transmission: Automatic CVT,Drivetrain: AWD","$14,992",2014
,https://www.cars.com/vehicledetail/detail/716557136/overview/,"21,637 mi.",2014 Nissan Rogue Select S,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23470"")>","Exterior Color: Brilliant Silver,Transmission: Automatic CVT,Drivetrain: AWD","$17,992",2014
,https://www.cars.com/vehicledetail/detail/730982976/overview/,"66,582 mi.",2014 Jeep Cherokee Latitude,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23471"")>","Exterior Color: Black,Transmission: 9-Speed Automatic","$12,995",2014
,https://www.cars.com/vehicledetail/detail/721617270/overview/,"54,561 mi.",2014 Chevrolet Equinox,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23472"")>",Exterior Color: Black,"$19,995",2014
,https://www.cars.com/vehicledetail/detail/725074162/overview/,"42,759 mi.",2014 Nissan Rogue SV,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23473"")>","Exterior Color: Graphite Blue,Interior Color: Charcoal,Transmission: Automatic CVT,Drivetrain: All-Wheel Drive with Locking Differential","$16,395",2014
,https://www.cars.com/vehicledetail/detail/726628369/overview/,"42,033 mi.",2014 Chevrolet Equinox,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23474"")>",Exterior Color: Black,"$17,888",2014
,https://www.cars.com/vehicledetail/detail/725453905/overview/,"46,084 mi.",2014 Chevrolet Captiva Sport,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23475"")>","Exterior Color: White,Interior Color: Black","$13,995",2014
,https://www.cars.com/vehicledetail/detail/713393556/overview/,"27,302 mi.",2014 Ford Escape SE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23476"")>","Exterior Color: Tuxedo Black Metallic,Interior Color: CHARCOAL BLACK,Transmission: 6-SPEED AUTOMATIC","$17,000",2014
,https://www.cars.com/vehicledetail/detail/727841955/overview/,"45,801 mi.",2014 Ford Escape SE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23477"")>","Exterior Color: Sterling Gray Metallic,Interior Color: CHARCOAL BLACK,Transmission: 6-SPEED AUTOMATIC","$14,900",2014
,https://www.cars.com/vehicledetail/detail/724412369/overview/,"33,632 mi.",2014 Volkswagen Tiguan SE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23478"")>","Exterior Color: Black Metallic,Interior Color: Black,Transmission: 6-Speed Auto,Drivetrain: AWD","$16,725",2014
,https://www.cars.com/vehicledetail/detail/727422158/overview/,"60,048 mi.",2014 Nissan Pathfinder SL,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23479"")>","Exterior Color: Super Black,Transmission: xtronic cvt (continuously variable),Drivetrain: Four Wheel Drive","$19,015",2014
,https://www.cars.com/vehicledetail/detail/724610764/overview/,"55,690 mi.",2014 Ford Explorer BASE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23480"")>","Exterior Color: Ingot Silver Metallic,Interior Color: MEDIUM LIGHT STONE,Transmission: 6-SPEED AUTOMATIC","$16,937",2014
,https://www.cars.com/vehicledetail/detail/730185233/overview/,"66,931 mi.",2014 Toyota RAV4 XLE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23481"")>","Exterior Color: Super White,Interior Color: Ash,Transmission: Automatic,Drivetrain: All Wheel Drive","$18,210",2014
,https://www.cars.com/vehicledetail/detail/730585194/overview/,"47,819 mi.",2014 Chevrolet Equinox,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23482"")>","Exterior Color: Silver,Interior Color: Black","$17,999",2014
,https://www.cars.com/vehicledetail/detail/710723957/overview/,"30,711 mi.",2014 Toyota RAV4 XLE AWD SUV,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23483"")>","Exterior Color: Magnetic Gray Met.,Interior Color: Black,Transmission: 6 Speed Elect Controlled Auto Transmission,Drivetrain: AWD","$19,988",2014
,https://www.cars.com/vehicledetail/detail/703189857/overview/,"33,797 mi.",2014 Toyota RAV4 XLE AWD SUV,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23484"")>","Exterior Color: Magnetic Gray Met.,Interior Color: Dark Charcoal,Transmission: 6 Speed Elect Controlled Auto Transmission,Drivetrain: AWD","$19,999",2014
,https://www.cars.com/vehicledetail/detail/703189762/overview/,"42,703 mi.",2014 Toyota RAV4 XLE AWD SUV,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23485"")>","Exterior Color: Magnetic Gray Met.,Interior Color: Black,Transmission: 6 Speed Elect Controlled Auto Transmission,Drivetrain: AWD","$17,999",2014
,https://www.cars.com/vehicledetail/detail/730799654/overview/,"49,950 mi.",2014 Toyota RAV4 XLE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23486"")>","Exterior Color: Super White,Interior Color: Latte,Transmission: 6-Speed Automatic,Drivetrain: All Wheel Drive","$17,787",2014
,https://www.cars.com/vehicledetail/detail/730799653/overview/,"60,258 mi.",2014 BMW X1 xDrive28i,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23487"")>","Exterior Color: Cashmere Silver Metallic,Interior Color: Black,Transmission: 8-Speed Automatic Steptronic,Drivetrain: All Wheel Drive","$17,640",2014
,https://www.cars.com/vehicledetail/detail/672777289/overview/,"29,504 mi.",2014 Buick Encore,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23488"")>","Exterior Color: White,Interior Color: Gray,Transmission: 6-Speed A/T,Drivetrain: FWD","$18,916",2014
,https://www.cars.com/vehicledetail/detail/726031779/overview/,"25,121 mi.",2014 Nissan Rogue SV,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23489"")>","Exterior Color: Gray,Interior Color: Tan,Transmission: 1-Speed CVT w/OD,Drivetrain: AWD","$18,998",2014
,https://www.cars.com/vehicledetail/detail/727304455/overview/,"51,226 mi.",2014 Jeep Cherokee Latitude,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23490"")>","Transmission: 9-Speed Automatic,Drivetrain: 4WD","$16,981",2014
,https://www.cars.com/vehicledetail/detail/728903808/overview/,"34,541 mi.",2014 Honda CR-V AWD EX,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23491"")>","Exterior Color: Alabaster Silver Metallic,Interior Color: Gray,Transmission: 5 Speed Automatic","$18,573",2014
,https://www.cars.com/vehicledetail/detail/727554934/overview/,"46,420 mi.",2014 Nissan Juke SL,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23492"")>","Exterior Color: Cayenne Red,Interior Color: Nismo,Transmission: Automatic CVT,Drivetrain: AWD","$15,900",2014
,https://www.cars.com/vehicledetail/detail/721328626/overview/,"47,481 mi.",2014 Nissan Rogue SL,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23493"")>","Exterior Color: Brilliant Silver,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: All-Wheel Drive with Locking Differential","$18,988",2014
,https://www.cars.com/vehicledetail/detail/716725974/overview/,"75,366 mi.",2014 Subaru Outback 2.5i Premium,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23494"")>","Exterior Color: Cypress Green Pearl,Interior Color: Taupe,Transmission: Automatic CVT,Drivetrain: AWD","$16,995",2014
,https://www.cars.com/vehicledetail/detail/723501280/overview/,"33,498 mi.",2014 Ford Edge SEL,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23495"")>","Exterior Color: Mineral Gray Metallic,Interior Color: CHARCOAL BLACK,Transmission: 6-SPEED AUTOMATIC","$17,990",2014
,https://www.cars.com/vehicledetail/detail/723861005/overview/,"79,537 mi.",2014 Ford Flex SE,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23496"")>","Exterior Color: Tuxedo Black Metallic,Interior Color: CHARCOAL BLACK,Transmission: 6-SPEED AUTOMATIC","$14,995",2014
,https://www.cars.com/vehicledetail/detail/713345946/overview/,"56,545 mi.",2014 Chevrolet Equinox,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23497"")>",Exterior Color: Black,"$17,495",2014
,https://www.cars.com/vehicledetail/detail/728251735/overview/,"36,369 mi.",2014 Honda CR-V AWD EX,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23498"")>","Exterior Color: Alabaster Silver Metallic,Interior Color: Black,Transmission: 5 Speed Automatic","$18,459",2014
,https://www.cars.com/vehicledetail/detail/730687370/overview/,"13,896 mi.",2014 Honda CR-V AWD EX,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23499"")>","Exterior Color: Polished Metal Metallic,Interior Color: Gray,Transmission: 5 Speed Automatic","$19,995",2014
,https://www.cars.com/vehicledetail/detail/730961361/overview/,"50,975 mi.",2014 Honda CR-V LX,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23500"")>","Transmission: 5-SPEED A/T,Drivetrain: All Wheel Drive","$15,963",2014
,https://www.cars.com/vehicledetail/detail/730112630/overview/,"35,914 mi.",2014 Nissan Murano SL,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23501"")>","Exterior Color: Gun Metallic,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: All-Wheel Drive with Locking Differential","$19,495",2014
,https://www.cars.com/vehicledetail/detail/727383614/overview/,"44,949 mi.",2014 Nissan Murano SV,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23502"")>","Exterior Color: Graphite Blue,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: All-Wheel Drive with Locking Differential","$17,875",2014
,https://www.cars.com/vehicledetail/detail/721982083/overview/,17 mi.,2014 Mitsubishi Outlander ES,"<selenium.webdriver.remote.webelement.WebElement (session=""58693f7dc1fc1c86570958fe38e87092"", element=""0.8820448875671603-23503"")>","Exterior Color: Black,Interior Color: Black,Transmission: CVT,Drivetrain: FWD","$2,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729797578/overview/,"20,843 mi.",2014 Nissan Pathfinder SL,,"Exterior Color: Moonlight White,Interior Color: Charcoal,Transmission: Automatic CVT,Drivetrain: 4WD","$19,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/714344529/overview/,"86,871 mi.",2014 Subaru Outback 2.5i Premium,,"Exterior Color: Twilight Blue Metallic,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: AWD","$15,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/725093708/overview/,"46,071 mi.",2014 Jeep Compass Limited,,"Exterior Color: Bright White Clearcoat,Interior Color: Dark Slate Gray,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$16,900",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/719938239/overview/,"32,205 mi.",2014 Ford Escape SE,,"Exterior Color: Ruby Red Tinted Cc Metallic,Interior Color: MEDIUM LIGHT STONE,Transmission: 6-SPEED AUTOMATIC","$16,977",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/720723943/overview/,"22,465 mi.",2014 Buick Encore,,"Exterior Color: Gray,Interior Color: Black","$13,937",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/716311233/overview/,"50,112 mi.",2014 Jeep Patriot Sport,,"Exterior Color: True Blue Pearl,Interior Color: Dark Slate Gray,Transmission: 5-SPEED M/T,Drivetrain: Four Wheel Drive","$12,994",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/723056651/overview/,"51,452 mi.",2014 Honda CR-V LX,,"Exterior Color: Gray,Interior Color: Gray,Transmission: 5-Speed Automatic,Drivetrain: AWD","$12,800",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/712290840/overview/,"59,655 mi.",2014 Subaru Outback 2.5i Limited,,"Exterior Color: Venetian Red Pearl,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: AWD","$19,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/714658013/overview/,"44,708 mi.",2014 Nissan Pathfinder S,,"Exterior Color: Arctic Blue Metallic,Interior Color: Charcoal,Transmission: Automatic CVT,Drivetrain: Four-Wheel Drive with Locking and Limited-Slip Differential","$17,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/716762664/overview/,"36,140 mi.",2014 Chevrolet Equinox,,"Exterior Color: Black,Interior Color: Black","$19,937",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/711706654/overview/,"19,752 mi.",2014 Ford Escape SE,,"Exterior Color: Red,Transmission: 6-Speed Automatic,Drivetrain: FWD","$15,151",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/711706655/overview/,"26,830 mi.",2014 Ford Escape S,,"Exterior Color: Blue,Transmission: 6-Speed Automatic,Drivetrain: FWD","$14,141",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/716377969/overview/,"26,830 mi.",2014 Ford Escape S,,"Exterior Color: Blue,Transmission: 6-Speed Automatic,Drivetrain: FWD","$14,141",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/716378064/overview/,"19,752 mi.",2014 Ford Escape SE,,"Exterior Color: Red,Transmission: 6-Speed Automatic,Drivetrain: FWD","$15,151",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/679093301/overview/,"47,405 mi.",2014 Kia Sportage LX,,"Exterior Color: Twilight Blue,Transmission: Automatic,Drivetrain: AWD","$17,000",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/726311004/overview/,"92,349 mi.",2014 Buick Enclave Leather,,"Exterior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$16,495",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/729059358/overview/,"70,426 mi.",2014 Ford Explorer Limited,,"Exterior Color: Silver,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$19,495",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/731023970/overview/,"35,196 mi.",2014 Honda CR-V LX,,"Exterior Color: Brown,Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: AWD","$17,000",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730890576/overview/,"60,642 mi.",2014 Hyundai Santa Fe GLS,,"Exterior Color: Regal Red Pearl,Interior Color: Beige,Transmission: 6-Speed Automatic,Drivetrain: AWD","$17,500",2014
